name,address,sentiment_compound,n_reviews_scored,pct_positive
Ruchis Point,"186, 24th Cross, 2nd Stage, Banashankari, Bangalore",0.359,128.0,0.578
Rudra Tiffin Service,"003, Vaswani Golf Vista, Tulip, Challaghatta",0.296,1.0,1.0
Rufi's Kati Roll,"Pyramid Food Court, Embassy Golf Links Business Park, Inner Ring Road, Domlur, Bangalore",0.883,1.0,1.0
Ruh,"4th Floor, Ganapa Tower, Sarjapur Outer Ring Road, Near Bangalore Central, Bellandur, Bangalore",0.572,68.0,0.809
Ruh,"4th Floor, Ganapa Tower, Sarjapur Outer Ring Road, Near Bangalore Central, Bellandur, Bangalore",0.533,182.0,0.769
Ruh,"4th Floor, Ganapa Tower, Sarjapur Outer Ring Road, Near Bangalore Central, Bellandur, Bangalore",0.698,189.0,0.915
Ruh,"4th Floor, Ganapa Tower, Sarjapur Outer Ring Road, Near Bangalore Central, Bellandur, Bangalore",0.535,60.0,0.783
Ruh,"4th Floor, Ganapa Tower, Sarjapur Outer Ring Road, Near Bangalore Central, Bellandur, Bangalore",0.609,55.0,0.836
Ruh,"4th Floor, Ganapa Tower, Sarjapur Outer Ring Road, Near Bangalore Central, Bellandur, Bangalore",0.524,52.0,0.769
Ruh,"4th Floor, Ganapa Tower, Sarjapur Outer Ring Road, Near Bangalore Central, Bellandur, Bangalore",0.472,96.0,0.74
Ruh,"4th Floor, Ganapa Tower, Sarjapur Outer Ring Road, Near Bangalore Central, Bellandur, Bangalore",0.454,74.0,0.73
Ruh,"4th Floor, Ganapa Tower, Sarjapur Outer Ring Road, Near Bangalore Central, Bellandur, Bangalore",0.441,116.0,0.724
Ruh's Cafe,"294, 4th Floor, 7th Main, 7th Cross, Mico Employees Griha Nirmana Sangha Layout, 2nd Stage, BTM, Bangalore",0.745,16.0,0.938
Ruh's Cafe,"294, 4th Floor, 7th Main, 7th Cross, Mico Employees Griha Nirmana Sangha Layout, 2nd Stage, BTM, Bangalore",0.727,20.0,0.95
Ruh's Cafe,"294, 4th Floor, 7th Main, 7th Cross, Mico Employees Griha Nirmana Sangha Layout, 2nd Stage, BTM, Bangalore",0.756,16.0,0.938
Ruh's Cafe,"294, 4th Floor, 7th Main, 7th Cross, Mico Employees Griha Nirmana Sangha Layout, 2nd Stage, BTM, Bangalore",0.755,20.0,0.95
Ruh's Cafe,"294, 4th Floor, 7th Main, 7th Cross, Mico Employees Griha Nirmana Sangha Layout, 2nd Stage, BTM, Bangalore",0.764,23.0,0.957
Ruh's Cafe,"294, 4th Floor, 7th Main, 7th Cross, Mico Employees Griha Nirmana Sangha Layout, 2nd Stage, BTM, Bangalore",0.754,22.0,0.955
Ruh's Cafe,"294, 4th Floor, 7th Main, 7th Cross, Mico Employees Griha Nirmana Sangha Layout, 2nd Stage, BTM, Bangalore",0.753,28.0,0.964
Ruh's Cafe,"294, 4th Floor, 7th Main, 7th Cross, Mico Employees Griha Nirmana Sangha Layout, 2nd Stage, BTM, Bangalore",0.753,30.0,0.967
Ruh's Cafe,"294, 4th Floor, 7th Main, 7th Cross, Mico Employees Griha Nirmana Sangha Layout, 2nd Stage, BTM, Bangalore",0.744,23.0,0.957
Ruh's Cafe,"294, 4th Floor, 7th Main, 7th Cross, Mico Employees Griha Nirmana Sangha Layout, 2nd Stage, BTM, Bangalore",0.803,21.0,0.952
Ruh's Cafe,"294, 4th Floor, 7th Main, 7th Cross, Mico Employees Griha Nirmana Sangha Layout, 2nd Stage, BTM, Bangalore",0.785,55.0,0.982
Ruh's Cafe,"294, 4th Floor, 7th Main, 7th Cross, Mico Employees Griha Nirmana Sangha Layout, 2nd Stage, BTM, Bangalore",0.845,44.0,0.977
Ruh's Cafe,"294, 4th Floor, 7th Main, 7th Cross, Mico Employees Griha Nirmana Sangha Layout, 2nd Stage, BTM, Bangalore",0.927,161.0,0.994
Ruh's Cafe,"294, 4th Floor, 7th Main, 7th Cross, Mico Employees Griha Nirmana Sangha Layout, 2nd Stage, BTM, Bangalore",0.933,128.0,0.992
Ruposhi Bangla,"Ramakrishna Reddy Building, Celebrity Paradise Road, Dodda Thogur, Phase 1, Electronic City, Bangalore",0.55,6.0,0.833
Rural Blues,"112, Kodathi Gate, Varthur Hobli, Sarjapur Road, Bangalore",0.802,115.0,0.922
Rural Blues,"112, Kodathi Gate, Varthur Hobli, Sarjapur Road, Bangalore",0.829,83.0,0.94
Rural Blues,"112, Kodathi Gate, Varthur Hobli, Sarjapur Road, Bangalore",0.813,80.0,0.938
Rural Blues,"112, Kodathi Gate, Varthur Hobli, Sarjapur Road, Bangalore",0.817,75.0,0.933
Rusbury Fresh Sweets And Savouries,"2606, The Ambience, 27th Main Road, 16th cross, HSR Layout",0.961,5.0,1.0
Rusbury Fresh Sweets And Savouries,"2606, The Ambience, 27th Main Road, 16th cross, HSR Layout",0.962,5.0,1.0
Rusbury Fresh Sweets And Savouries,"2606, The Ambience, 27th Main Road, 16th cross, HSR Layout",0.962,4.0,1.0
Russh Gastropub,"29, Church Street, Bangalore",0.733,26.0,0.885
Russh Gastropub,"29, Church Street, Bangalore",0.766,67.0,0.866
Russh Gastropub,"29, Church Street, Bangalore",0.772,32.0,0.875
Russh Gastropub,"29, Church Street, Bangalore",0.944,212.0,0.981
Russh Gastropub,"29, Church Street, Bangalore",0.849,42.0,0.929
Russh Gastropub,"29, Church Street, Bangalore",0.785,52.0,0.865
Russh Gastropub,"29, Church Street, Bangalore",0.787,22.0,0.909
Russh Gastropub,"29, Church Street, Bangalore",0.77,37.0,0.865
Russh Gastropub,"29, Church Street, Bangalore",0.868,61.0,0.967
Russh Gastropub,"29, Church Street, Bangalore",0.85,31.0,0.968
Russh Gastropub,"29, Church Street, Bangalore",0.933,104.0,0.981
Russh Gastropub,"29, Church Street, Bangalore",0.917,54.0,0.981
Russh Gastropub,"29, Church Street, Bangalore",0.896,54.0,0.963
Rustic Stove,"13, 32nd Cross, 7th Block, Jayanagar, Bangalore",0.56,17.0,0.824
Rustic Stove,"13, 32nd Cross, 7th Block, Jayanagar, Bangalore",0.58,18.0,0.833
S K Ruchi,"2nd Cross, 2nd Main, Kasturi Nagar, Banaswadi, Bangalore",0.88,2.0,1.0
S L N Paratha Center,"472, Devasandra Circle, New BEL Road, Bangalore",0.145,1.0,1.0
S L V Food Joint,"213 CMR Road 3rd Block 4th Cross, HRBR Layout, Bangalore, Kalyan Nagar, Bangalore",0.915,1.0,1.0
S L V Food Joint,"213 CMR Road 3rd Block 4th Cross, HRBR Layout, Bangalore, Kalyan Nagar, Bangalore",0.687,5.0,0.8
S M V Snacks Corner,"Next to Bhagwan Mahavir Jain College, V V Puram, Basavanagudi, Bangalore",0.511,4.0,1.0
S P Dum Biryani,"Jeevan Bhima Nagar, Bangalore",0.151,101.0,0.673
S P Dum Biryani,"Jeevan Bhima Nagar, Bangalore",0.191,175.0,0.566
S R & Sons Bakery,"442, Jumma Masjid Road, Near Commercial Street, Commercial Street, Bangalore",0.656,5.0,0.8
S R & Sons Bakery,"442, Jumma Masjid Road, Near Commercial Street, Commercial Street, Bangalore",0.656,5.0,0.8
S R Andhra Mess,"Opposite Wipro Gate 13, Neeladri Nagar Main Road, Phase 1, Electronic City, Bangalore",0.481,8.0,0.875
S R Kabab Corner,"86/1, Opposite Indiranagar Bus Depot, Old Madras Road, Bangalore",0.814,2.0,1.0
S S Popular Frozen Stone,"Near ICICI Bank Atm, Green Glen Layout, Bellandur, Bangalore",0.319,11.0,0.636
S S Popular Frozen Stone,"Near ICICI Bank Atm, Green Glen Layout, Bellandur, Bangalore",0.359,10.0,0.7
S'Mack,"86/1, Thubrahalli, Whitefield, Bangalore",0.827,6.0,1.0
S'Mack,"86/1, Thubrahalli, Whitefield, Bangalore",0.754,12.0,1.0
S-Aachies Hotel,"205, 4th 'D'Cross, 2nd Main, Kasturi Nagar, Banaswadi, Bangalore",0.024,4.0,0.5
S.K Green Gardens,"Yedavanahalli, Near Guestline Hotel, Electronic City, Bangalore Electronic City",0.973,1.0,1.0
S.L.V Tiffin Room,"3/1,26th Cross, Ballapurpet, Nagarathpete, City Market, Bangalore",0.132,1.0,1.0
S.L.V. Donne Biryani,"27, 2nd Main Road, Place Guttahalli Main Road, Malleshwaram, Bangalore",0.97,1.0,1.0
S.M.S.Evening Fast Food,"Varthur Main Road,Next to,Canada Maithri Driving School, Ranagindanahalli, Whitefield, Bangalore",0.849,2.0,1.0
S.S Naati Style Hotel,"7/80, Drive Rajkumar Road, Rajajinagar, Bangalore",0.931,1.0,1.0
S.W.A.T Food Truck,"122A, 2nd Cross Road, Koramangala 5th Block, Bangalore",0.886,14.0,1.0
S.W.A.T Food Truck,"122A, 2nd Cross Road, Koramangala 5th Block, Bangalore",0.867,10.0,1.0
S.W.A.T Food Truck,"Location Varies, 17, 5th Main Road, NAL Colony, Jeevan Bhima Nagar, Bangalore",0.227,1.0,1.0
S.W.A.T Food Truck,"Location Varies, 17, 5th Main Road, NAL Colony, Jeevan Bhima Nagar, Bangalore",0.167,124.0,0.435
Saahib,"837, 27th Main, 11th Cross, Sector 1, Opposite Ganesh Temple Park, HSR, Bangalore",0.826,132.0,0.955
Saahib,"837, 27th Main, 11th Cross, Sector 1, Opposite Ganesh Temple Park, HSR, Bangalore",0.794,131.0,0.931
Saara's Cafe - SS Lumina Hotel,"4, 20th Main Road, Koramangala 7th Block, Bangalore",0.885,24.0,1.0
Saara's Cafe - SS Lumina Hotel,"4, 20th Main Road, Koramangala 7th Block, Bangalore",0.895,14.0,1.0
Saara's Cafe - SS Lumina Hotel,"4, 20th Main Road, Koramangala 7th Block, Bangalore",0.908,12.0,1.0
Saara's Cafe - SS Lumina Hotel,"4, 20th Main Road, Koramangala 7th Block, Bangalore",0.92,8.0,1.0
Saara's Grill n Spice - SS Lumina Hotel,"4, 20th Main Road, Koramangala 7th Block, Bangalore",0.856,7.0,1.0
Saara's Grill n Spice - SS Lumina Hotel,"4, 20th Main Road, Koramangala 7th Block, Bangalore",0.858,7.0,1.0
Saara's Grill n Spice - SS Lumina Hotel,"4, 20th Main Road, Koramangala 7th Block, Bangalore",0.845,6.0,1.0
Saarangi Express,"27th Cross, 4th Block, Jayanagar",0.656,3.0,1.0
Saarangi Fine Dining,"The Royal Comfort, 453/2/16, 27th Cross, 4th Block, Jayanagar, Bangalore",-0.742,2.0,0.0
Saarangi Fine Dining,"The Royal Comfort, 453/2/16, 27th Cross, 4th Block, Jayanagar, Bangalore",-0.559,1.0,0.0
Saatvikk,"9, First floor, Curzon Complex, Brigade Road, Bangalore",0.592,6.0,0.833
Saatvikk,"9, First floor, Curzon Complex, Brigade Road, Bangalore",0.592,6.0,0.833
Saatvikk,"9, First floor, Curzon Complex, Brigade Road, Bangalore",0.428,4.0,0.75
Sabari Juice Junction,"10th Main, Jeevan Bhima Nagar, Bangalore",0.907,3.0,1.0
Sabari Juice Junction,"10th Main, Jeevan Bhima Nagar, Bangalore",0.949,1.0,1.0
Sadi's Biriyani,"9, Coles Road, Frazer Town, Bangalore",0.583,41.0,0.805
Safa Hotel,"17, DRK Street, Shivajinagar, Bangalore",0.927,1.0,1.0
Safe House,"145, Ground Floor, Below Swathi Spice n Ice, Close To HSR BDA Junction, Sector 5, HSR, Bangalore",0.686,134.0,0.91
Safe House,"145, Ground Floor, Below Swathi Spice n Ice, Close To HSR BDA Junction, Sector 5, HSR, Bangalore",0.685,127.0,0.913
Safe House,"145, Ground Floor, Below Swathi Spice n Ice, Close To HSR BDA Junction, Sector 5, HSR, Bangalore",0.618,86.0,0.86
Safe House,"145, Ground Floor, Below Swathi Spice n Ice, Close To HSR BDA Junction, Sector 5, HSR, Bangalore",0.776,78.0,0.962
Safe House,"145, Ground Floor, Below Swathi Spice n Ice, Close To HSR BDA Junction, Sector 5, HSR, Bangalore",0.784,110.0,0.964
Saffron - Radisson Blu,"Radisson Blu, 90/4, Outer Ring Road, Munnekollalu Village, Marathahalli, Bangalore",0.971,18.0,1.0
Saffron Vegetarian Cuisine,"2, Maruthi Towers, 9th B Main, Chairmans Layout, 100 Feet Road, Banaswadi, Bangalore",0.907,4.0,1.0
Saffron Vegetarian Cuisine,"2, Maruthi Towers, 9th B Main, Chairmans Layout, 100 Feet Road, Banaswadi, Bangalore",0.91,5.0,1.0
Sagar,"30, Ground Floor, Nagappa Street, Nehru Circle, Seshadripuram, Bangalore",0.777,7.0,0.857
Sagar,"30, Ground Floor, Nagappa Street, Nehru Circle, Seshadripuram, Bangalore",0.743,6.0,0.833
Sagar,"30, Ground Floor, Nagappa Street, Nehru Circle, Seshadripuram, Bangalore",0.777,7.0,0.857
Sagar,"30, Ground Floor, Nagappa Street, Nehru Circle, Seshadripuram, Bangalore",0.743,6.0,0.833
Sagar,"827, Vijay Nagar Main Road, Vijay Nagar, Bangalore",0.917,2.0,1.0
Sagar Chats,"93/1, Ibrahim Sahib Street, Commercial Street, Bangalore",0.932,1.0,1.0
Sagar Delicacy,"12, Near Ulsoor Lake, Ulsoor, Bangalore",0.878,2.0,1.0
Sagar Delicacy,"12, Near Ulsoor Lake, Ulsoor, Bangalore",0.949,1.0,1.0
Sagar Deluxe,"1761, Near Swathi Nursing Home, 14th Main Road, 1st Stage, Kumaraswamy Layout, Bangalore",0.499,2.0,0.5
Sagar Deluxe,"L-14, H.A.L, 3rd Stage, Opposite NAL Backgate, Jeevan Bhima Nagar, Bangalore",-0.802,1.0,0.0
Sagar Fast Food,"148/2, 20th Main Road, 2nd Cross, 1st Stage",0.955,2.0,1.0
Sagar Fast Food,"314/B, 20th Main, 80 Feet Road, 8th Block, Opposite Panchamuki Anjaneya Temple, Koramangala 8th Block, Bangalore",0.93,1.0,1.0
Sagar Fast Food,"702, 6th Cross, 3rd Block, Behind BDA Complex, Koramangala 3rd Block, Bangalore",0.671,3.0,1.0
Sagar Grand,"123, 5th Cross Road, Arakere Gate, Araka Mico Layout, Arekere, Bannerghatta Road, Bangalore",0.989,1.0,1.0
Sagar Grand,"123, 5th Cross Road, Arakere Gate, Araka Mico Layout, Arekere, Bannerghatta Road, Bangalore",0.612,15.0,0.867
Sagar Hotel,"Dr Rajkumar Road, Opposite KLE College, Near Navrang Theatre, Rajajinagar, Bangalore",0.587,15.0,0.8
Sagar Hotel,"Dr Rajkumar Road, Opposite KLE College, Near Navrang Theatre, Rajajinagar, Bangalore",0.675,15.0,0.867
Sagar Kabab Corner,"HMT Main Road ,Near HDFC Bank, Mathikere, Yeshwantpur, Bangalore",-0.202,42.0,0.286
Sagar Kabab Corner,"HMT Main Road ,Near HDFC Bank, Mathikere, Yeshwantpur, Bangalore",-0.16,60.0,0.3
Sagar Restaurant & Chats,"Shop 827, 4th Main Road, Stage 1, Vijay Nagar, Bangalore",0.766,2.0,1.0
Sagar Samrat,"186, Opposite Ramaiah Hospital, RMV 2nd Stage, New BEL Road, Bangalore",0.904,2.0,1.0
Saha Cabin Bengali Hotel,"1st Main Road, 3rd Cross Pattandur, ITPL Back Gate, Whitefield, Bangalore",0.555,2.0,1.0
Saha Chowmein,"556, E Block, 60 Feet Road, Sahakara Nagar, Bangalore",0.859,3.0,1.0
Sahana's (Nati Style),"8th Main, 13th Cross, Wilson Garden, Bangalore",0.47,4.0,0.75
Sahana's (Nati Style),"8th Main, 13th Cross, Wilson Garden, Bangalore",0.336,3.0,0.667
Sahana's (Nati Style),"8th Main, 13th Cross, Wilson Garden, Bangalore",0.906,2.0,1.0
Sahana's (Nati Style),"8th Main, 13th Cross, Wilson Garden, Bangalore",0.338,3.0,0.667
Sahana's (Nati Style),"8th Main, 13th Cross, Wilson Garden, Bangalore",0.338,3.0,0.667
Sai Abhiruchi,"3, Avani Shrungeri Nagar, 6th Stage, Bannerghatta Road, Bangalore",0.86,1.0,1.0
Sai Abhiruchi,"808, 1st Floor, Above Eye World Optical, 7th Cross, 2nd Stage, BTM, Bangalore",-0.2,3.0,0.333
Sai Abhiruchi,"808, 1st Floor, Above Eye World Optical, 7th Cross, 2nd Stage, BTM, Bangalore",-0.2,3.0,0.333
Sai Abhiruchi,"808, 1st Floor, Above Eye World Optical, 7th Cross, 2nd Stage, BTM, Bangalore",-0.2,3.0,0.333
Sai Abhiruchi,"808, 1st Floor, Above Eye World Optical, 7th Cross, 2nd Stage, BTM, Bangalore",-0.216,3.0,0.333
Sai Bhavan Veg & Non Veg,"113, OMBR Layout, Chikka Banaswadi, Banaswadi",0.086,6.0,0.333
Sai Cafe Veg,"10th Cross, 2nd Temple Road, Malleswaram, Malleshwaram, Bangalore",0.661,4.0,1.0
Sai Charan Tiffin House,"32/4, Near D Mart,Varthur Main Road, Whitefield, Bangalore",-0.34,1.0,0.0
Sai Donne Biryani,"15, 4th Cross Govindappa Lane Kodihalli, Indiranagar, Bangalore",0.9,3.0,1.0
Sai Foods,"1, Site 4, Arvind Avenue, Kundanhalli gate, Brookefield, Bangalore",0.572,1.0,1.0
Sai Foods,"43/4, Sai Temple Road, Near Family Mall, Marathahalli, Bangalore",0.628,2.0,1.0
Sai Foods,"43/4, Sai Temple Road, Near Family Mall, Marathahalli, Bangalore",0.642,2.0,1.0
Sai Jagannath Food and Chats Point,"161, Devarachikkanahalli Main Road, SR Naidu Layout, Seenappa Layout, Hongasandra, Bommanahalli, Bangalore",0.955,1.0,1.0
Sai Mango Tree,"4/3, Opposite Forum Mall, Bhuvanappa Layout, BTM Bangalore",0.479,56.0,0.75
Sai Mango Tree,"4/3, Opposite Forum Mall, Bhuvanappa Layout, BTM Bangalore",0.517,85.0,0.765
Sai Mango Tree,"4/3, Opposite Forum Mall, Bhuvanappa Layout, BTM Bangalore",0.479,60.0,0.75
Sai Mango Tree,"4/3, Opposite Forum Mall, Bhuvanappa Layout, BTM Bangalore",0.49,53.0,0.755
Sai Mango Tree,"4/3, Opposite Forum Mall, Bhuvanappa Layout, BTM Bangalore",0.474,32.0,0.75
Sai Mango Tree,"4/3, Opposite Forum Mall, Bhuvanappa Layout, BTM Bangalore",0.521,103.0,0.767
Sai Mango Tree,"4/3, Opposite Forum Mall, Bhuvanappa Layout, BTM Bangalore",0.542,82.0,0.78
Sai Mango Tree,"4/3, Opposite Forum Mall, Bhuvanappa Layout, BTM Bangalore",0.522,105.0,0.771
Sai Mango Tree,"4/3, Opposite Forum Mall, Bhuvanappa Layout, BTM Bangalore",0.51,59.0,0.78
Sai Mango Tree,"4/3, Opposite Forum Mall, Bhuvanappa Layout, BTM Bangalore",0.508,123.0,0.789
Sai Mango Tree,"4/3, Opposite Forum Mall, Bhuvanappa Layout, BTM Bangalore",0.296,8.0,0.625
Sai Ram Andhra Mess,"109 , Shamanna Building, Near BBMP Office, Bellandur, Bangalore",0.966,1.0,1.0
Sai Samosa & Chat Corner,"16, Shop 03, Ground Floor, SriKrishna Building, Arekere Main Road, Bannerghatta Road, Bangalore",0.329,4.0,0.75
Sai Santhi Cafe,"Panathur Main Road, Kadubeesanahalli, Marathahalli, Bangalore",0.642,8.0,0.875
Sai Santhi Cafe,"Panathur Main Road, Kadubeesanahalli, Marathahalli, Bangalore",0.552,7.0,0.857
Sai Shakti,"56, New Gandhi Sahithya Sangh, 4th Main, 8th Cross, Malleshwaram, Bangalore",0.635,1.0,1.0
Sai Shiv Sagar,"3rd Floor, Gopal Innovation Mall, Bannerghatta Road, Bangalore",0.229,12.0,0.583
Sai Super Sandwich,"99, 3rd Main Road, Hanumanthnagar, Banashankari, Bangalore",0.0,1.0,0.0
SaJuSo,"19th Main, Sector 2, HSR Layout, HSR, Bangalore",0.832,14.0,1.0
Saka Eatery Outlet,"3037, 8th Main, HAL 2nd Stage, Off 80 Feet Road, Indiranagar, Bangalore",0.812,39.0,0.949
Saka Eatery Outlet,"3037, 8th Main, HAL 2nd Stage, Off 80 Feet Road, Indiranagar, Bangalore",0.632,14.0,0.857
Sakae Japanese Restaurant,"90, KH Road, Double Road, Shanti Nagar, Bangalore",0.78,17.0,0.941
Sakae Japanese Restaurant,"90, KH Road, Double Road, Shanti Nagar, Bangalore",0.769,32.0,0.969
Sakae Japanese Restaurant,"90, KH Road, Double Road, Shanti Nagar, Bangalore",0.78,32.0,0.969
Sakae Japanese Restaurant,"90, KH Road, Double Road, Shanti Nagar, Bangalore",0.77,24.0,0.958
Sakae Japanese Restaurant,"90, KH Road, Double Road, Shanti Nagar, Bangalore",0.669,17.0,0.882
Sakae Japanese Restaurant,"90, KH Road, Double Road, Shanti Nagar, Bangalore",0.727,21.0,0.905
Sakae Japanese Restaurant,"90, KH Road, Double Road, Shanti Nagar, Bangalore",0.768,16.0,0.938
Sakshi,"No 173, Munivenkatappa Layout, Bilekahalli, Opp Ranka Colony, Bannerghatta Road",0.218,44.0,0.5
Sakshi,"No 173, Munivenkatappa Layout, Bilekahalli, Opp Ranka Colony, Bannerghatta Road",0.23,25.0,0.52
Sakshi,"No 173, Munivenkatappa Layout, Bilekahalli, Opp Ranka Colony, Bannerghatta Road",0.292,30.0,0.567
Sakshi,"No 173, Munivenkatappa Layout, Bilekahalli, Opp Ranka Colony, Bannerghatta Road",0.336,35.0,0.6
Sakshi,"No 173, Munivenkatappa Layout, Bilekahalli, Opp Ranka Colony, Bannerghatta Road",0.369,40.0,0.625
Sakshi,"No 173, Munivenkatappa Layout, Bilekahalli, Opp Ranka Colony, Bannerghatta Road",0.498,90.0,0.722
Salaam Sigri Rolls & Kebabs,"Opposite Ramaiah Hospital, 80 Feet Road, RMV 2nd Stage, New BEL Road, Bangalore",-0.838,1.0,0.0
Saladtimes,"Level-2, Vaishnavi Sapphire Centre, Tumkur Road, Yeshwantpur, Bangalore",0.582,13.0,0.846
Salem Kitchen,"608, C Block, AECS Layout, Kundanahalli, Brookefield, Bangalore",0.69,30.0,0.933
Salem Kitchen,"608, C Block, AECS Layout, Kundanahalli, Brookefield, Bangalore",0.31,481.0,0.688
Salem Kitchen,"608, C Block, AECS Layout, Kundanahalli, Brookefield, Bangalore",0.883,1.0,1.0
Salkara Malabar Kitchen,"1-2, Brindavan Nagar, Opposite M.N.P Residency, Tavarekere, Ramappa Layout, 1st Stage, BTM, Bangalore",0.936,1.0,1.0
Salt - Indian Restaurant - Bar & Grill,"3rd Floor, VR Mall, Whitefield, Bangalore",0.753,84.0,0.964
Salt - Indian Restaurant Bar & Grill,"2nd Floor, Forum Mall, Koramangala 7th Block, Bangalore",0.72,125.0,0.928
Salt - Indian Restaurant Bar & Grill,"2nd Floor, Forum Mall, Koramangala 7th Block, Bangalore",0.691,102.0,0.912
Salt - Indian Restaurant Bar & Grill,"2nd Floor, Forum Mall, Koramangala 7th Block, Bangalore",0.68,104.0,0.894
Salt - Indian Restaurant Bar & Grill,"2nd Floor, Forum Mall, Koramangala 7th Block, Bangalore",0.634,144.0,0.861
Salt - Indian Restaurant Bar & Grill,"2nd Floor, Forum Mall, Koramangala 7th Block, Bangalore",0.602,101.0,0.861
Salt - Indian Restaurant Bar & Grill,"2nd Floor, Forum Mall, Koramangala 7th Block, Bangalore",0.779,104.0,0.952
Salt - Indian Restaurant Bar & Grill,"2nd Floor, Forum Mall, Koramangala 7th Block, Bangalore",0.756,26.0,0.923
Salt - Indian Restaurant Bar & Grill,"2nd Floor, Forum Mall, Koramangala 7th Block, Bangalore",0.818,84.0,0.964
Salt - Indian Restaurant Bar & Grill,"2nd Floor, Forum Mall, Koramangala 7th Block, Bangalore",0.701,63.0,0.905
Salt - Indian Restaurant Bar & Grill,"2nd Floor, Forum Mall, Koramangala 7th Block, Bangalore",0.729,25.0,0.96
Salt - Indian Restaurant Bar & Grill,"2nd Floor, Forum Mall, Koramangala 7th Block, Bangalore",0.694,40.0,0.9
Salt - Indian Restaurant Bar & Grill,"2nd Floor, Forum Mall, Koramangala 7th Block, Bangalore",0.751,81.0,0.963
Salt - Indian Restaurant Bar & Grill,"2nd Floor, Forum Mall, Koramangala 7th Block, Bangalore",0.759,48.0,0.938
Salt - Indian Restaurant Bar & Grill,"2nd Floor, Forum Mall, Koramangala 7th Block, Bangalore",0.743,42.0,0.929
Salt - Indian Restaurant Bar & Grill,"2nd Floor, Forum Mall, Koramangala 7th Block, Bangalore",0.737,51.0,0.922
Salt And Spice,"Anand Reddy Layout, Phase 2, Electronic City, Bangalore",-0.101,1.0,0.0
Salt Mango Tree,"1st Floor, Santosh Tower, 3rd Road, EPIP Industrial Area, Phase 1, Hoodi Village, Whitefield, Bangalore",0.776,482.0,0.936
Salt Mango Tree,"1st Floor, Santosh Tower, 3rd Road, EPIP Industrial Area, Phase 1, Hoodi Village, Whitefield, Bangalore",0.768,451.0,0.938
Salt Mango Tree,"971, 5th Cross, 12th Main, HAL II Stage, Indiranagar, Bangalore",0.612,9.0,0.778
Salt Mango Tree,"971, 5th Cross, 12th Main, HAL II Stage, Indiranagar, Bangalore",0.675,11.0,0.818
Salt Mango Tree,"971, 5th Cross, 12th Main, HAL II Stage, Indiranagar, Bangalore",0.692,12.0,0.833
Salt N Pepper,"Phase 2, Opposite Infosys, Electronic City, Bangalore",0.63,56.0,0.839
Salt N Pepper,"Phase 2, Opposite Infosys, Electronic City, Bangalore",0.584,71.0,0.803
Salted Chilli,"12/8, 1st Floor, Mohan Reddy Building, 6th Main, Shantipura, Electronic City, Phase 2, Bangalore",0.623,2.0,1.0
Salut,"382/71/4, 11th Main, 3rd Block, Jayanagar, Bangalore",0.735,78.0,0.936
Salut,"382/71/4, 11th Main, 3rd Block, Jayanagar, Bangalore",0.589,28.0,0.821
Salut,"382/71/4, 11th Main, 3rd Block, Jayanagar, Bangalore",0.65,38.0,0.868
Salut,"382/71/4, 11th Main, 3rd Block, Jayanagar, Bangalore",0.761,108.0,0.954
Salut,"382/71/4, 11th Main, 3rd Block, Jayanagar, Bangalore",0.564,20.0,0.8
Salut,"382/71/4, 11th Main, 3rd Block, Jayanagar, Bangalore",0.491,72.0,0.792
Salut,"382/71/4, 11th Main, 3rd Block, Jayanagar, Bangalore",0.507,44.0,0.795
